frame,cell_id,area,centroid_y,centroid_x,major_axis,minor_axis,eccentricity,mean_intensity,perimeter,circularity
0,24,74.0,22.986486486486488,157.25675675675674,18.14433397421179,9.443775608130448,0.8538734351242837,4981.324324324324,51.42640687119285,0.35161647901947857
0,25,87.0,26.367816091954023,26.24137931034483,14.155060272009484,9.614856852256526,0.7339048649327589,4970.919540229885,39.355339059327385,0.7058652467702804
0,26,31.0,21.677419354838708,97.16129032258064,9.019696985044817,4.837624471033205,0.8440020034307698,4993.354838709677,16.727922061357855,1.392154915469883
0,27,123.0,26.869918699186993,109.66666666666667,18.448178508392402,9.883381722769695,0.8443845634951587,4982.682926829269,49.59797974644666,0.6283288509097774
0,28,24.0,22.5,47.166666666666664,7.531363326850602,4.6368942904914325,0.7879978863940202,4966.833333333333,14.142135623730951,1.5079644737231004
0,29,23.0,22.695652173913043,16.391304347826086,7.194283858438943,4.248465973624386,0.8070130906371754,4955.565217391304,16.727922061357855,1.0328891308324937
0,30,150.0,33.32,75.0,31.980746269933583,9.907243209800061,0.9508057394764987,4981.946666666667,72.5685424949238,0.35793512758749485
0,31,98.0,31.683673469387756,199.5612244897959,20.897678858932313,10.617348281531536,0.8613196036399267,5002.040816326531,56.840620433565945,0.3811696560199599
0,32,88.0,35.43181818181818,41.93181818181818,22.87613978867063,5.7355997421593345,0.9680585838088429,4981.409090909091,49.6335136523794,0.4488926500252269
0,33,59.0,33.71186440677966,180.45762711864407,10.821110669928078,7.670372752605415,0.7053751851867278,4992.237288135593,30.62741699796952,0.7903894459831707
0,34,666.0,68.12162162162163,140.85135135135135,98.16818698156098,29.2569035010436,0.9545570167729668,5004.246246246246,348.2508293825822,0.06900805300695642
0,35,114.0,38.74561403508772,57.57017543859649,25.09531929512879,8.380546969730288,0.9425912828905574,4984.771929824561,58.66904755831214,0.4161947902626871
0,36,76.0,35.76315789473684,160.56578947368422,14.799781866628267,8.51003820961046,0.8181456378345092,4998.9473684210525,41.112698372208094,0.5650299807521956
0,37,199.0,52.66834170854271,98.48241206030151,46.42951415163618,11.73332813435016,0.967541362681829,4999.804020100502,102.53910524340094,0.2378394508770639
0,38,310.0,43.46774193548387,229.52903225806452,32.756757298420595,12.96136466893556,0.918386197556131,4758.116129032258,82.60407640085654,0.5709112466364383
0,39,81.0,40.46913580246913,16.160493827160494,12.69752977120546,9.39528018524958,0.6726841360406872,4975.728395061728,39.941125496954285,0.6380493720798814
0,40,109.0,46.31192660550459,6.458715596330276,22.782872219647956,7.666129121829542,0.9416882869315266,4971.715596330275,53.39087296526011,0.4805098760877547
0,41,85.0,42.811764705882354,114.38823529411765,17.718441998189153,6.76813698211775,0.9241695051984266,4991.976470588235,46.18376618407357,0.5007836003567993
0,42,159.0,55.44025157232704,78.32075471698113,33.130476184633714,7.69311482045199,0.9726664899514071,4996.264150943396,78.22539674441619,0.3265212417027989
0,43,243.0,49.934156378600825,184.68312757201647,23.832424669394854,13.547133396895545,0.8227296517035532,4848.563786008231,67.01219330881976,0.6799993105404376
0,44,132.0,55.484848484848484,21.992424242424242,28.523295093267276,9.610225782652616,0.9415313058255574,4981.492424242424,67.15432893255071,0.3678203624770383
0,45,71.0,52.19718309859155,43.33802816901409,16.637958102165705,6.129691112481843,0.9296610137269398,4975.704225352113,41.112698372208094,0.5278569557027091
0,46,70.0,54.128571428571426,60.82857142857143,12.561531314603371,7.335945358135177,0.8117530231834069,4980.914285714286,33.45584412271571,0.7858939038942887
0,47,50.0,60.66,124.22,16.94410138974405,4.820106647583001,0.9586846251500694,5008.78,30.420310216782976,0.6789731356804231
0,48,30.0,57.166666666666664,164.2,7.106596007842058,6.034223126209277,0.5282293190549664,5004.733333333334,18.970562748477143,1.0475401812387688
0,49,33.0,60.0,238.33333333333334,7.199938125132512,6.006669868858722,0.5513608471993106,5012.121212121212,19.556349186104043,1.0842969535791063
0,50,41.0,61.58536585365854,203.5609756097561,8.476104795474987,6.369060188637632,0.6598315258174257,5003.829268292683,22.97056274847714,0.9764509916477588
0,51,79.0,68.73417721518987,7.1645569620253164,26.59150500635898,5.110070417965333,0.9813617921787022,4984.379746835443,39.45584412271572,0.6376968577226003
0,52,716.0,84.72067039106145,73.08519553072625,83.06082778960283,35.57701924132845,0.9036248091275829,4995.266759776537,349.1503243191939,0.07380707369689671
0,53,48.0,65.27083333333333,114.95833333333333,8.204474638172856,7.946815317431013,0.2486427261758701,4996.25,26.384776310850235,0.8664515205442763
0,54,95.0,72.58947368421053,170.42105263157896,23.54722219568719,7.202009183916589,0.9520784664990976,5009.821052631579,45.941125496954285,0.565627098820348
0,55,74.0,74.64864864864865,191.64864864864865,17.605464341721706,9.531739262172286,0.840759999089605,5005.459459459459,46.56244584051393,0.4289137943612524
0,56,74.0,75.64864864864865,27.58108108108108,13.978123026515577,7.8528250438831835,0.8272771906009174,4987.783783783784,34.04163056034262,0.8024553472775792
0,57,13.0,70.38461538461539,241.69230769230768,4.280462996426523,3.9937233110639627,0.3598452736983562,5021.384615384615,11.65685424949238,1.2022380906391714
0,58,67.0,73.5223880597015,215.955223880597,11.0580469661504,8.51383987553735,0.6381373246346432,5007.462686567164,33.45584412271571,0.7522127365845335
0,59,102.0,79.1078431372549,112.66666666666667,19.094425825543215,9.373922065390907,0.8712021026818044,5005.068627450981,54.66904755831214,0.4288713356432373
0,60,80.0,80.4625,203.325,14.229757696841823,8.590779702050968,0.7971969502175281,5006.425,39.11269837220809,0.6571496688358219
0,61,197.0,83.76142131979695,230.55329949238578,24.624502707966677,19.71697022107802,0.5990584253622087,5007.289340101523,98.8528137423857,0.25333664749124984
0,62,31.0,89.93548387096774,242.16129032258064,15.759444868584515,3.281763287447168,0.9780775361211369,5010.290322580645,27.14213562373095,0.5287903552849652
0,63,154.0,92.55844155844156,9.155844155844155,22.99436554986112,13.495946918145975,0.8096419706323628,4986.181818181818,77.39696961967,0.32305961511375236
0,64,66.0,87.60606060606061,36.984848484848484,13.63375504530885,7.56371574744407,0.8319980095153443,4990.30303030303,37.698484809834994,0.5835875376338759
0,65,52.0,88.65384615384616,172.34615384615384,11.23507685182423,6.307525858300537,0.8275353032508217,5005.076923076923,28.041630560342615,0.8310108249062901
0,66,108.0,95.83333333333333,188.0648148148148,27.388975664829637,10.804617514323276,0.918901166479227,5010.472222222223,66.70458146424487,0.30501576893907806
0,67,64.0,91.8125,120.578125,12.803222018077753,7.675763786478128,0.8003611720882818,5008.125,33.45584412271571,0.7185315692747782
0,68,60.0,91.08333333333333,157.71666666666667,9.979894504464063,8.473850961883413,0.5282446128580172,5001.983333333334,25.79898987322333,1.1328064426066644
0,69,17.0,88.6470588235294,211.94117647058823,6.158523696788765,3.6974588291211914,0.7997143259683889,5014.235294117647,11.899494936611665,1.508695963223775
0,70,34.0,94.1470588235294,200.35294117647058,11.375026929742196,4.605522605764442,0.9143697635020243,5004.85294117647,26.798989873223327,0.5949109078033137
0,71,23.0,94.21739130434783,222.04347826086956,5.975205103279491,5.110697624779615,0.5181041747297965,4992.95652173913,16.14213562373095,1.1092149549705967
0,72,77.0,98.11688311688312,29.883116883116884,21.318657953511995,5.329383188460092,0.9682492433930414,4988.7532467532465,47.59797974644666,0.42709407782437747
0,73,27.0,97.29629629629629,79.51851851851852,11.90296075758399,3.3805166513865457,0.9588223938886528,5009.592592592592,13.899494936611665,1.7562065349517748
0,74,74.0,102.4054054054054,48.7027027027027,14.335946628658675,7.392768281575645,0.8567809584059356,4990.351351351352,37.45584412271571,0.662830380362559
0,75,113.0,104.05309734513274,159.78761061946904,24.716634717929207,8.711850103567844,0.9358234504551917,5007.920353982301,59.669047558312144,0.3988320916899302
0,76,29.0,99.37931034482759,177.31034482758622,7.132159284395072,5.296024984498147,0.6697844026046993,5009.9655172413795,18.14213562373095,1.1072126613373174
0,77,51.0,102.13725490196079,218.84313725490196,17.58521000005572,4.788320905013378,0.9622145244195786,5013.9607843137255,35.49137802864845,0.5087850199012278
0,78,350.0,127.56,21.85142857142857,57.2979171373278,22.75410610824211,0.9177670173402155,4986.717142857143,189.28531726798843,0.1227563745655153
0,79,83.0,108.6144578313253,62.66265060240964,17.57279837604347,6.367084719989781,0.9320513650111141,4986.831325301205,40.526911934581186,0.6350397799071854
0,80,312.0,115.42628205128206,124.0801282051282,35.63135191312384,22.04684187918434,0.7855892191279527,5005.346153846154,136.48023074035524,0.21048684665499323
0,81,35.0,107.45714285714286,238.2,9.12808629287488,5.2380553933019,0.8189678651505062,5030.457142857143,22.970562748477143,0.8335557245773549
0,82,325.0,121.3876923076923,82.86461538461539,36.84414202595654,24.652825770882462,0.7431623551069961,5003.676923076923,153.0365799264593,0.17438242872498147
0,83,114.0,111.45614035087719,206.07894736842104,29.77064891909601,9.475678738691395,0.9479936324680803,5019.929824561404,66.91168824543142,0.31997108944267466
0,84,15.0,109.0,179.4,5.059644256269407,3.808761828556187,0.6582805886043833,5007.2,12.48528137423857,1.2092175857965604
0,85,112.0,115.07142857142857,5.901785714285714,17.593426537186122,10.369237560138846,0.807854949322528,4992.75,55.012193308819754,0.46506104794608505
0,86,17.0,111.0,40.64705882352941,4.752708206288037,4.538188593408449,0.2970442628930025,4983.294117647059,12.48528137423857,1.370446597236102
0,87,18.0,115.16666666666667,168.33333333333334,6.744455892017724,4.1447534772642465,0.7888838659868751,5005.777777777777,14.727922061357855,1.0427961392404552
0,88,21.0,115.76190476190476,226.66666666666666,6.104697215797726,4.582602491988217,0.6606793093918185,5012.238095238095,14.727922061357857,1.216595495780531
0,89,106.0,122.4245283018868,187.6320754716981,18.848046555833527,8.269274606039275,0.8986170904094721,5012.462264150943,45.59797974644666,0.6406554523660646
0,90,335.0,136.3641791044776,57.87761194029851,53.5698244882027,31.315562568671822,0.8113399121747941,5000.8925373134325,176.38582233137674,0.1353091988802784
0,91,45.0,123.53333333333333,35.77777777777778,10.727655146716689,5.942180897495047,0.8325749727578757,4988.2,27.79898987322333,0.7317527228965729
0,92,13.0,121.07692307692308,177.76923076923077,5.65685424949238,2.9831876045638936,0.849643155168251,5011.384615384615,10.485281374238571,1.4859118209699873
0,93,83.0,125.50602409638554,168.16867469879517,12.075111893701841,9.293136159481481,0.638513322543397,5010.975903614458,36.8700576850888,0.767256051057189
0,94,157.0,129.4203821656051,230.70063694267515,22.17273169320968,11.983279377399667,0.8413753645076224,5019.394904458599,66.91168824543142,0.4406619389692976
0,95,322.0,144.29192546583852,219.42857142857142,53.58544426888266,11.686366042532315,0.975929009489549,5024.66149068323,145.75840533340727,0.190457692884854
0,96,104.0,132.5096153846154,154.93269230769232,29.62651718465028,6.785401156654936,0.9734190473781547,5011.163461538462,50.526911934581186,0.5119148062904957
0,97,14.0,126.07142857142857,198.21428571428572,6.887455563684607,2.9815241858007564,0.9014458081359615,5030.428571428572,13.899494936611667,0.910625610715735
0,98,47.0,130.10638297872342,111.8936170212766,9.85366956729169,6.696335832219671,0.7336033743669295,5013.744680851064,27.213203435596427,0.7975324916912478
0,99,136.0,137.375,96.01470588235294,26.54287576871196,9.288762525144172,0.9367672095773795,5006.830882352941,65.15432893255071,0.40258929279504463
0,100,46.0,134.43478260869566,136.41304347826087,8.81804168890508,7.434412966755053,0.5377706775232147,5023.5,25.213203435596427,0.9093093143561474
0,101,25.0,132.76,27.96,7.023526688575597,4.694983797082404,0.7437433411570817,4987.72,17.31370849898476,1.0480202401408665
0,102,240.0,144.75416666666666,190.55,30.65777144644465,17.85387274962454,0.8129307090112419,5026.879166666667,109.71677477306463,0.25053882741040656
0,103,20.0,137.6,36.75,5.512080432420263,4.7808962869455405,0.49770079217352003,4986.95,14.727922061357855,1.158662376933839
0,104,44.0,139.5909090909091,240.79545454545453,11.581919901254873,6.464112563656907,0.8297595821429057,5022.818181818182,33.21320343559643,0.5012345616555305
0,105,80.0,143.6375,119.225,13.732111201921095,9.46132242015212,0.724768415000173,5008.3,39.112698372208094,0.6571496688358217
0,106,118.0,148.26271186440678,2.559322033898305,24.71771495078121,7.197651350493623,0.9566640106721519,4973.338983050848,57.698484809834994,0.44541317015831144
0,107,37.0,144.24324324324326,138.45945945945945,7.432347352870896,6.451749971220045,0.49645305890752295,5008.081081081081,20.14213562373095,1.1460420591497513
0,108,39.0,148.2051282051282,147.84615384615384,14.60380700626408,4.775467153956704,0.9450238108118446,5015.384615384615,30.62741699796952,0.5224608202261637
0,109,62.0,152.0483870967742,100.14516129032258,13.396712712548807,6.6058572255005235,0.8699752527236093,4999.370967741936,33.62741699796952,0.6889925639004675
0,110,39.0,151.5897435897436,170.5897435897436,8.052783977101516,6.3020201410220675,0.6225387222813006,5018.128205128205,22.142135623730947,0.9996211996652913
0,111,130.0,163.59230769230768,154.58461538461538,32.56919398137543,7.378541161756047,0.973999606226108,5009.830769230769,62.426406871192846,0.41919542974280766
0,112,28.0,152.5,236.85714285714286,7.982180489893073,5.06680863352971,0.7727052614285354,5021.785714285715,16.727922061357855,1.257430246230862
0,113,41.0,152.97560975609755,128.26829268292684,14.629337365459376,4.94277561515592,0.9411937346154929,5011.536585365854,27.83452377915607,0.6650068671144274
0,114,397.0,172.02770780856423,63.37531486146096,46.82688397698705,29.693981562361557,0.77323258633967,5000.886649874055,214.67009357883867,0.10825732199456739
0,115,13.0,156.76923076923077,88.23076923076923,4.898746818435677,3.349808131835156,0.7296608671767801,4995.846153846154,11.071067811865474,1.3328282662203885
0,116,26.0,159.1153846153846,202.76923076923077,6.933299458229707,5.153307438667219,0.6689925292407031,5016.7692307692305,17.556349186104047,1.0600217873813393
0,117,96.0,167.02083333333334,15.083333333333334,19.256278101170754,11.228432576936823,0.8123967790365341,4989.96875,56.2193000900063,0.3816895132550537
0,118,163.0,170.19631901840492,29.52760736196319,29.90359182103167,11.263397996937607,0.9263527858680004,4997.7239263803685,83.08935777509511,0.29669256559342627
0,119,136.0,170.31617647058823,122.6029411764706,26.31998191172808,14.647468878746592,0.830837456716759,5001.573529411765,77.22539674441619,0.2865685169095082
0,120,51.0,164.3921568627451,183.49019607843138,10.079963123865639,7.822219341866731,0.6307124063047349,5024.156862745098,27.798989873223327,0.8293197526161161
0,121,32.0,163.875,140.9375,9.366495540823454,4.685750877259093,0.8658710574292496,5013.71875,21.97056274847714,0.8330622987654726
0,122,15.0,163.46666666666667,241.33333333333334,5.441973334271882,3.76687810706933,0.7217155699489376,5020.6,10.485281374238571,1.7145136395807543
0,123,17.0,166.58823529411765,84.76470588235294,9.804531923528394,2.5740005866409947,0.9649233639510715,5022.117647058823,16.899494936611664,0.7480167702608168
0,124,52.0,166.6346153846154,193.6346153846154,9.662442266288691,7.118476832105148,0.6762021742768637,5024.0192307692305,27.213203435596427,0.8823763737860615
0,125,37.0,168.3783783783784,208.94594594594594,7.42664103235913,6.478193407748513,0.48898682171670904,5017.891891891892,21.556349186104047,1.000601542544929
0,126,81.0,173.92592592592592,96.35802469135803,14.775320415140563,7.555267861453378,0.8593762630651424,4996.259259259259,38.2842712474619,0.694470997962162
0,127,98.0,175.59183673469389,167.31632653061226,21.189025677840515,9.133000407668472,0.902339971606854,5013.367346938776,48.18376618407356,0.5304377867334212
0,128,157.0,184.28662420382165,135.42675159235668,36.40055410737218,8.13230547313523,0.9747241988738827,5002.802547770701,83.88225099390857,0.2803944181397692
0,129,198.0,178.23232323232324,232.2171717171717,25.3843230608844,15.675940553394593,0.7865362076811402,5028.575757575758,93.19595949289332,0.28647114664811013
0,130,116.0,182.9655172413793,46.85344827586207,16.166591047896848,12.437542502346332,0.6388442123219651,5007.181034482759,56.91168824543143,0.45005430008776737
0,131,76.0,183.32894736842104,178.67105263157896,17.079094733311212,7.312557566257735,0.9037037124867453,5011.355263157895,37.35533905932738,0.6844127491831788
0,132,353.0,189.88951841359773,198.92634560906515,35.11537738620085,15.310547840311331,0.8999433083392614,4805.430594900849,93.78174593052023,0.5043684846678327
0,133,47.0,179.17021276595744,3.2127659574468086,9.378559913177094,6.552850717392859,0.7154094806456284,4981.617021276596,25.556349186104047,0.9042949282374191
0,134,31.0,184.2258064516129,150.8709677419355,11.21420970379405,5.14291913844625,0.8886390081246935,5006.709677419355,21.97056274847714,0.8070291019290515
0,135,183.0,198.73224043715848,78.81420765027322,30.7328806133193,12.734292686111594,0.9101157863432532,5009.371584699454,72.5685424949238,0.4366808556567437
0,136,51.0,185.9607843137255,117.84313725490196,9.818919295709499,6.9362597760851745,0.7077950501498361,4992.0,27.213203435596427,0.8654075973670986
0,137,112.0,187.28571428571428,15.339285714285714,23.216387144232122,9.628528010168681,0.909944601738111,4996.026785714285,58.42640687119285,0.4122963871792553
0,138,163.0,192.32515337423314,98.69938650306749,23.68768207502631,14.156934821442915,0.8017573821874897,4997.539877300614,85.08935777509511,0.2829091389423629
0,139,188.0,209.1595744680851,233.60106382978722,39.58180070900145,12.02601761652704,0.9527272364317599,5032.38829787234,106.78174593052023,0.20719233189105013
0,140,131.0,202.93893129770993,39.66412213740458,23.474519596184436,12.30148411118822,0.8516963562446863,5004.076335877862,66.32590180780453,0.37420952046082173
0,141,44.0,196.20454545454547,216.3409090909091,9.061710660820474,6.244424546433519,0.724666289442928,5012.772727272727,24.384776310850235,0.9298758922834354
0,142,51.0,195.7450980392157,230.35294117647058,9.27950728904741,7.059635747743409,0.6490133675077339,5024.6274509803925,25.556349186104043,0.9812561987257101
0,143,30.0,197.46666666666667,13.833333333333334,7.492530083924482,5.385143518910555,0.69528412697674,5007.4,20.384776310850235,0.9072337926173124
0,144,171.0,203.40350877192984,156.04093567251462,25.749426335254924,14.821216407760762,0.8177355915753267,5009.263157894737,86.71067811865476,0.28579906862785953
0,145,107.0,203.85981308411215,119.82242990654206,18.44415166015805,9.77905145728111,0.8478738883263306,5006.345794392523,53.59797974644667,0.46805490540407735
0,146,33.0,198.6060606060606,144.54545454545453,11.612492233650185,3.934773078984599,0.940844129250389,5000.212121212121,23.79898987322333,0.7321612762703614
0,147,91.0,205.74725274725276,176.5164835164835,21.196884323940157,6.338070951133584,0.9542501170872266,5014.549450549451,48.18376618407357,0.4925493733953196
0,148,107.0,205.45794392523365,62.12149532710281,22.76566919103516,9.101813369187754,0.9166005067028841,5006.607476635514,56.66904755831214,0.4186988950183961
0,149,56.0,205.21428571428572,26.625,10.285902696800102,7.333958031366005,0.7011532156991355,4997.089285714285,30.041630560342615,0.7797419304681347
0,150,63.0,210.3968253968254,103.26984126984127,12.317370918875717,8.343481968525182,0.7356376803517893,5010.285714285715,32.87005768508881,0.7327392927761408
0,151,70.0,213.17142857142858,136.6,12.674907022842687,8.361610364078228,0.7515308347251821,5008.128571428571,34.2842712474619,0.7483729114265929
0,152,65.0,215.33846153846153,49.86153846153846,12.162409411803019,7.2810078564848535,0.8010118615957442,5008.476923076923,30.870057685088806,0.8571332420908419
0,153,63.0,215.63492063492063,209.6031746031746,13.33952184255622,6.81795194155638,0.8595158032310536,5019.9047619047615,33.45584412271571,0.7073045135048599
0,154,408.0,224.7107843137255,15.708333333333334,42.87002965970648,20.49510550711798,0.8783188121575093,4711.556372549019,137.7817459305202,0.27007641472112315
0,155,80.0,221.8375,81.7125,23.778550408967963,10.021753361970621,0.906846103395604,5011.75,48.76955262170047,0.4226708601288343
0,156,37.0,217.48648648648648,115.62162162162163,9.642965187330505,5.132367779222947,0.8465937782021903,5000.135135135135,23.79898987322333,0.8209080976364658
0,157,141.0,224.53191489361703,177.1418439716312,26.562964000779342,9.694618339406608,0.9310202629987143,5016.2056737588655,66.49747468305833,0.4006993805934894
0,158,64.0,222.5625,196.703125,14.890329329299378,6.896044969038903,0.8862943348649159,5018.34375,27.556349186104043,1.0591231949847966
0,159,200.0,226.68,105.035,33.4401881550235,13.176335460082452,0.9190988847717952,5008.79,96.71067811865474,0.2687144386370894
0,160,88.0,224.3181818181818,158.77272727272728,16.58301153546414,9.086112888519917,0.8365327429523559,5007.272727272727,46.80508652763321,0.5047849885774977
0,161,107.0,228.0,238.73831775700936,25.50028404572893,10.951236992804287,0.9030880254313547,5040.2336448598135,63.219300090006314,0.3364296586359986
0,162,152.0,229.45394736842104,63.19078947368421,23.79783533727818,12.434855734503323,0.8526267499433869,5002.875,78.01828996322963,0.3138055338110216
0,163,128.0,228.9921875,215.21875,15.258581266078536,13.049294853898317,0.5182812516318939,5030.53125,49.012193308819754,0.6695940073162919
0,164,47.0,223.70212765957447,145.5744680851064,12.233101127425664,6.797393919995854,0.8314124140645047,5011.31914893617,29.248737341529164,0.6903883862040645
0,165,170.0,234.7941176470588,131.15882352941176,23.43377625205086,18.87138766591713,0.5928578137962585,5009.558823529412,81.87615433949868,0.31867200542973884
0,166,94.0,238.22340425531914,192.2659574468085,23.471666268370225,8.693453243920011,0.9288800264694457,5026.297872340426,56.077164466275356,0.37563463288908877
0,167,30.0,237.33333333333334,147.23333333333332,12.97201604723384,4.164682154508973,0.9470618171962972,5007.333333333333,24.52081528017131,0.6269910005779894
0,168,27.0,238.22222222222223,165.0,8.723437090217224,4.760995424466182,0.8379346400376891,5009.481481481482,20.727922061357855,0.7896999203020367
0,169,41.0,239.4390243902439,82.7560975609756,11.665849175475266,5.1103984594383824,0.8989433730363013,5011.463414634146,26.14213562373095,0.7538962688164794
0,170,13.0,240.0,102.23076923076923,6.221478699740477,2.905362590582867,0.8842630845573668,5001.153846153846,10.449747468305834,1.4960345580973042
0,171,15.0,240.4,224.13333333333333,8.804141457316415,2.6663299536600107,0.9530383897890873,5050.066666666667,14.449747468305834,0.9027772549468911
1,1,37.0,1.135135135135135,11.297297297297296,15.779110972118968,3.9612725612208224,0.9679753242106096,4947.810810810811,29.14213562373095,0.5474807305064533
1,2,63.0,3.9047619047619047,27.841269841269842,10.308727824580819,8.210000239447872,0.6047537071198323,4958.460317460317,30.62741699796952,0.8439751711345722
1,3,25.0,1.56,62.12,6.633064353509612,5.187914540757213,0.6231160612282929,4961.72,18.27817459305202,0.9403385265287603
1,4,27.0,4.074074074074074,72.29629629629629,9.644227155625673,4.390239734922089,0.890379276901083,4961.7037037037035,20.142135623730947,0.8363009620822511
1,5,42.0,2.8095238095238093,87.78571428571429,9.102498390113523,6.591538358627989,0.689646635368394,4971.761904761905,26.384776310850235,0.7581450804762417
1,6,112.0,4.892857142857143,109.14285714285714,21.330065086248403,7.498826911528233,0.9361648374472403,4968.928571428572,46.526911934581186,0.6501587763195322
1,7,93.0,5.193548387096774,154.36559139784947,19.718991883547723,7.396150364600737,0.9269934529988316,4974.4838709677415,47.562445840513924,0.5166119566404105
1,8,12.0,1.0833333333333333,179.66666666666666,5.298029411848158,2.9510442438177087,0.8305071931468501,4973.25,11.071067811865476,1.230303014972666
1,9,52.0,2.6923076923076925,192.09615384615384,12.650942878633971,5.74979592309849,0.8907490610546872,4968.846153846154,30.384776310850235,0.707784619076761
1,10,16.0,0.75,212.375,7.088089730728403,2.9170162785186085,0.9113927287371945,4960.0625,12.82842712474619,1.2217519021653158
1,11,126.0,9.03968253968254,225.984126984127,19.37882609741274,10.746138451948068,0.8321638015659771,4985.285714285715,57.254833995939045,0.4830099635669305
1,12,63.0,10.444444444444445,123.34920634920636,13.183270336978131,6.523042669344804,0.8690085871589188,4965.111111111111,32.62741699796952,0.7436781581330807
1,13,52.0,7.730769230769231,137.07692307692307,11.013329101387983,6.8773758135535905,0.7810573467988562,4969.538461538462,28.87005768508881,0.7840033246694237
1,14,16.0,6.8125,241.8125,5.244535484642193,3.9204397139005818,0.6642297420901242,4955.5,12.242640687119286,1.3414659073803088
1,15,240.0,19.995833333333334,55.69583333333333,37.746876046497796,23.47678555171985,0.7830545160056993,4971.558333333333,144.65180361560903,0.1441363099850086
1,16,91.0,15.604395604395604,186.54945054945054,16.812345346388923,9.475805180994705,0.8260329355438885,4981.505494505494,45.35533905932738,0.5558971154852186
1,17,61.0,15.967213114754099,82.95081967213115,15.427771141245175,5.73400369145321,0.9283658470988331,4974.377049180328,32.62741699796952,0.7200693277161574
1,18,58.0,17.620689655172413,168.63793103448276,12.25552188718737,7.326562697875017,0.8016324006383184,4982.620689655172,31.45584412271571,0.736605859968028
1,19,16.0,16.875,140.875,7.204234347339531,3.4057315614436443,0.881201823680719,4987.4375,15.313708498984763,0.857371602422422
1,20,49.0,21.367346938775512,151.51020408163265,16.473838081833055,6.1147909217238015,0.9285601644412824,4986.530612244898,40.56244584051393,0.37424643800162705
